"key_Student";"Student";"Professor";"Subject";"SelfPerf";"C_12";"C_13";"C_14";"C_15";"C_16";"C_17";"C_18";"C_19";"C_20";"C_21";"C_22";"C_23";"C_24";"C_25";"C_26";"C_27";"C_28";"C_29";"C_30";"C_31";"C_32";"C_33";"C_34";"C_35";"C_36_Strength";"c37_Weaknesses";"student_sex";"Id_Fingerprint";"Id_Carrer";"Number_Enrollment";"Number_Repetition";"Number_Lost";"Id_Course";"Group";"Shared";"professor_sex";"Vinculacion";"Fecha_Ingreso";"professor_cat";"professor_dedic";"Professor_Dept"
1286;58;53;34;4;2;3;3;2;2;2;3;3;2;1;4;3;3;4;3;3;3;1;1;4;2;1;1;2;"";"POCO ACOMPAÑAMIENTO. NO SE TIENE EN CUENTA EL TRABAJO EN CAMPO, NO HAY EQUIPOS NECESARIOS PARA LOS ANALISIS A REALIZAR";1;1124;5;8;1;0;244;1;0;1;"PLANTA";"1/2/2006 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1287;59;53;34;3;2;4;4;4;3;4;3;3;3;3;3;3;3;3;3;3;4;2;1;3;2;1;2;2;"BASTO CONOCIMIENTO DE PROYECTOS Y ESTUDIOS EN ECOSISTEMAS COSTEROS";"EL ABANDONO DURANTE EL ROCESAMIENTO DE MUESTRAS COLECTADAS. NO HAY CLASES SOBRE COMO DE DEBE PROCESAR Y TRATAR LAS MUESTRAS. EL DOCENTE SUPONE QUE UNO SABE DE MUCHOS CONTENIDOS QUE ABORDA LA ASIGNATURA QUE NO SON PRERREQUISITOS, COMO BIOLOGIA DE PROTISTOS";1;1144;5;12;1;0;244;1;0;1;"PLANTA";"1/2/2006 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1619;60;59;46;4;4;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;1;1;4;3;"";"";0;58;5;5;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1620;61;59;46;4;4;3;3;3;3;3;3;4;4;2;3;4;3;4;4;3;4;3;3;3;1;1;3;3;"";"";0;63;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1621;62;59;46;4;4;3;4;3;3;4;3;3;3;2;3;4;2;2;4;4;4;3;3;4;2;1;3;3;"SE PREOCUPA POR CONTAGUIAR EL INTERES EN EL ESTUDIANTE EN LA INVESTIGACION DE LOS TEMAS QUE CORRESPONDE A LA MATERIA";"LOS SEMINARIOS ENTRE LAS CLASES TEORICA PUEDEN HACER QUE EL ESTUDIANTE PIERDA EL HILO DE LOS TEMAS TEORICOS, SIN EMBARGO LOS SEMINARIOS SI SON DE GRAN UTILIDAD, SOLO QUE DEBERIAN HACERCE TODOS AL FINAL DEL CURSO";0;63;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1622;63;59;46;4;4;3;4;4;3;3;3;3;3;2;4;4;3;4;4;4;4;4;3;3;1;1;3;3;"";"";0;63;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1623;64;59;46;4;4;4;4;4;4;4;3;3;3;4;3;4;3;4;4;3;4;3;3;4;1;1;4;4;"ACCESIBLE, CON TEMATICA ENTENDIBLE E INTERESANTE";"SERIA VER GENETICA PRIMERA O AL TIEMPO";0;63;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1624;65;59;46;4;4;3;3;3;3;3;2;3;2;2;2;3;2;3;3;2;4;3;4;4;1;1;2;4;"SE NOTA QUE TIENE BUEN MANEJO DEL TEMA";"A VECES ES COMPLICADO ENTRELAZAR LOS TEMAS DE LA ASIGNATURA, LO QUE HACE QUE A MEDIDA QUE AVANZA EL SEMESTRE, LOS TEMAS SE VUELVAN MAS INENTENDIBLES";0;70;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1625;66;59;46;4;4;3;3;4;4;4;4;3;4;2;4;3;3;4;4;2;4;3;4;4;1;1;4;3;"PRESENTA UN ENTUSIASMO POR LA ASIGNATURA Y LO RELACIONA CON SU GRUPO DE INVESTIGACION, CONTROL DEL TEMA";"TAL VEZ QUE SOLO SE ESTUDIA DE UNOS TIPOS DE ENFERMEDADES QUE SON CONOCIDAS PERO CONSIDERO NECESARIO HABLAR Y CONOCER OTRAS ENFERMEDADES";0;70;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1626;67;59;46;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;2;3;1;1;4;4;"MANEJO DEL TEMA DIDACTISMO, DIFERENTES ACTIVIDADES PRACTICAS, HACIENDO ASI QUE SE ENTIENDE MEJOR LOS TEMAS";"";0;75;5;8;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1627;68;59;46;3;4;4;4;4;4;4;3;3;3;3;3;3;3;2;4;3;3;3;3;3;1;1;3;3;"MANEJO DEL TEMA, PREPARACION DE CLASES";"";0;83;5;9;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1628;69;59;46;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;2;4;4;"";"";1;1107;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1629;70;59;46;4;3;3;3;3;3;3;2;3;3;2;3;3;3;3;2;3;4;3;3;3;1;1;3;3;"";"";1;1109;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1630;71;59;46;4;4;3;3;3;3;4;3;3;3;2;3;3;1;3;4;3;4;4;4;4;1;1;3;4;"";"FALTA DE ORGANIZACION PARA LA PRESENTADA DE TEMAS U DIFICULTAD PARA SU ENTENDIMIENTO";1;1109;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1631;72;59;46;4;4;3;4;3;4;4;3;4;4;3;4;4;3;4;4;3;4;3;4;4;1;1;3;3;"EL ANIMO DE LA ASIGNATURA EXTRAPOLANDOLA CON SU CAMPO DE ESTUDIO, PROMOVER A LOS ESTUDIANTES A INVESTIGAR DEBIDO A QUE CONSTANTEMENTE MUESTRA LAS UTILIDADES DE LA ASIGNATURA";"A VECES DISPERSA UN POCO";1;1109;5;6;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1632;73;59;46;1;4;4;4;4;4;4;2;2;3;2;1;3;3;3;3;3;4;3;3;4;1;2;2;2;"TIENE ANIMO Y DEMUESTRA SU PASION, PERO INTENTA SIEMPRE SIMPLIFICAR E ILUSTRAR Y COMPLEMETAR TODO LO ENSEÑADO";"NO ME LLAMA PARA NADA LA ATENCION LA MATERIA COMO ESTA DADA, EL ENFOQUE INTERDICIPLINAR ES NULO, POR LO QUE AL NO COMPLEMENTARLO NO ME INTERESA";1;1113;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1633;74;59;46;3;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;4;4;1;1;3;3;"CONOCIMIENTO PROFUNDO DEL TEMA Y USO DE DIFERENTES EJEMPLOS QUE LE PERMITEN UNA CLARA VISUALIZACION DE LOS TEMAS DE LA ASIGNATURA";"QUE LOS PARCIALES NO INCLUYAN TANTOS TEMAS YA QUE ES DIFICIL LA ORGANIZACION DE LA INFORMACION. SI SE VA A REALIZAR UNA ACTIVIDAD PRE PARCIAL, QUE SE RELACIONE MAS CON EL PARCIAL A EVALUAR";1;1114;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1634;75;59;46;3;4;4;4;4;2;3;3;4;3;2;4;2;3;3;4;4;4;3;3;3;1;1;3;3;"DA LA CLASE DE FORMA TRANQUILA Y PERMITE LAS PREGUNTAS POR PARTE DE LOS ESTUDIANTES";"NO PERMITIO MUCHO LA INTERACCION DE LOS CONOCIMIENTOS ADQUIRIDOS EN OTRAS MATERIAS, CON LOS TEMAS VISTOS EN ESTA ASIGNATURA";1;1114;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1635;76;59;46;4;4;3;3;4;3;4;3;3;2;3;3;3;3;2;3;4;3;3;4;3;1;1;3;3;"LA PROFESORA TIENE UN ALTO DOMINIO DE LOS TEMAS Y SABE TRASMITIRLOS CON CLARIDAD";"EL PLANTEAMIENTO DE LOS PARCIALES ES UN POCO CONFUSO";1;1115;5;7;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1636;77;59;46;3;4;4;4;4;4;4;3;2;3;3;3;3;4;3;4;3;4;4;4;4;2;2;4;3;"LAS CLASES SON MU CLARAS BIEN ESTRUCTURADAS Y LA PROFESORA EXPLICA EL TIEMPO QUE SEA NECESARIO";"";1;1123;5;8;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1637;78;59;46;4;4;4;3;4;4;3;3;3;3;2;4;4;3;4;4;4;4;3;3;3;1;1;3;3;"LA DOCENTE SE PREOCUPA POR EL APRENDIZAJE DE TODOS  SUS ESTUDIANTES";"SE DEBEN PROFUNDIZAR ALGUNOS TEMAS QUE SON MAS PROPIOS DE LA ASIGNATURA";1;1135;5;10;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1638;79;59;46;4;4;4;4;4;4;4;2;4;3;3;2;2;1;4;4;3;4;3;3;3;1;1;3;3;"MUESTRA INTERES EN DICTAR LOS TEMAS DE LA ASIGNATURA E INTENTA COLABORAR EN TODO LO NECESARIO A LOS ESTUDIANTES, EL TEMA DE LA ASIGNATURA ES INTERESNTE Y UTIL";"EL DOCENTE EN MUCHAS OCACIONES DEDICA TIEMPO A TEMAS QUE APESAR DE ESTAR RELACIONADOS CON LA ASIGNATURA NO CORRSPONDE AL TEMA PROPIO DE LA MISMA";1;1135;5;10;1;0;325;1;0;0;"PLANTA";"10/12/1996 0:00:00";"TITULAR";"EXCLUSIVA";"BIOLOGIA"
1691;80;27;56;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;4;4;4;3;3;3;1;1;4;4;"SABE EXPLICAR, SU PASION POR LO QUE HACE , LE IMPORTA QUE LOS ESTUDIANTES APRENDAN";"";0;75;5;8;1;0;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1692;81;27;56;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;2;3;4;1;1;4;4;"";"";0;75;5;8;1;0;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1693;82;27;56;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;1;1;4;4;"EL CONTENIDO DE LA ASIGNATURA ES EXELENTE, AYUDA A INTEGRAR CONOCIMIENTOS DE LA CARRERA";"ALGUNAS VECES NO SE LE ENTIENDEN ALGUNA ASIGNACIONES, PERO SIEMPRE ESTA ATENTO A ACLARAR TODAS LAS DUDAS, EN GENERAL ES MUY BUEN DOCENTE";0;84;5;9;1;0;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1694;83;27;56;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;4;1;1;4;4;"";"";1;1124;5;8;1;0;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1695;84;27;56;4;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;2;3;3;1;1;3;4;"";"";1;1129;5;9;1;0;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1696;85;27;56;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;1;1;4;4;"";"";1;1154;5;16;2;1;390;1;0;1;"PLANTA";"3/8/2000 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1697;86;110;75;4;4;2;3;3;3;4;4;2;4;3;4;4;3;4;3;2;2;2;3;3;2;1;3;3;"Enseñan Tecnicas que se pueden aplicar en la vida laboral";"Falta de responsabilidades por parte de bienestar universitario a la hora de cuadrar salidas.";0;39;5;2;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1698;87;110;75;4;4;4;4;4;3;4;3;3;3;2;3;4;4;3;4;4;4;3;3;4;1;1;3;2;"Es claro en sus explicaciones, y es accesible para las dudas de los estudiantes";"Me parece Que debería implementar contenido estadístico, enseñar un poco como aplicarlo en la asignatura.";0;51;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1699;88;110;75;5;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;3;3;2;2;4;4;"Compromiso con la enseñanza del estudio de la vida silvestre";"Ninguna";0;52;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1700;89;110;75;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;2;4;3;3;4;2;2;4;4;"Las fortalezas del docente son principalmente el compromiso y entusiasmo acerca de los temas tratados, y de la asignatura en la práctica en campo que permite desarrollar habilidades tanto en grupo como individuales acerca del comportamiento animal.";"La asignatura ve obstaculizados sus objetivos por la falta de disponibilidad de transporte.";0;52;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1701;90;110;75;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;2;3;2;2;4;4;"El aprendizaje ha ido de la mano con la práctica en salidas de campo";"Falta de cumplimiento por parte de transporte para las salidas de campo planeadas con anterioridad";0;63;5;6;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1702;91;110;75;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"El trabajo en campo, la metodología del trabajo de campo";"";0;63;5;6;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1703;92;110;75;4;4;4;4;4;4;4;3;2;3;3;4;3;3;3;4;1;3;2;2;3;2;1;3;3;"Dedicación";"Monotonia";0;84;5;9;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1704;93;110;75;4;4;3;3;4;4;4;4;4;4;4;4;3;3;2;3;3;4;4;4;4;2;1;4;4;"Es una materia muy buena para poner en practica la toria de la carrera";"Falta una salida de campo, para mayor aprendizaje de lo visto";0;89;5;10;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1705;94;110;75;4;4;3;4;4;4;4;4;2;4;3;4;4;3;4;3;4;4;3;3;4;2;2;4;4;"La manera en la que imparte su conocimiento y experiencias, y el entusiasmo en cada actividad";"Las cosas que el profesor no controla, los buses, daños en equipos, etc.";0;875;78;2;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1706;95;110;75;4;4;3;4;4;4;4;4;2;4;3;4;4;4;4;4;4;4;3;3;3;2;1;4;4;"Compromiso, motivación, claridad, pocas clases como estas";"Falta de apoyo por la Universidad u organización para las salidas. Hacen falta cursos que profundicen o complementen la temática";1;1096;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1707;96;110;75;4;4;3;4;4;4;4;4;4;4;3;4;4;4;3;4;3;3;3;3;3;2;1;3;3;"REALIZAR SALIDAS DE CAMPO QUE FORTALECEN EL APRENDIZAJE";"CLASES MONOTONAS";1;1096;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1708;97;110;75;5;4;4;4;4;3;4;4;4;4;4;4;4;4;2;4;4;2;3;3;4;2;2;4;4;"Incentiva adecuadamente a los estudiantes para que se interesen en las tematicas relacionadas con la asignatura";"no hubo transporte para una salida de campo que se hiba a realizar y otra tubo que ser pspuesta por la misma razón.";1;1097;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1709;98;110;75;5;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;3;2;4;2;2;4;4;"La calida del contenido y la organización de las actividades";"La entrega de las notas es relativamente larga, considerando un tiempo oportuno para su entrega";1;1097;5;4;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1710;99;110;75;4;4;4;4;4;4;3;4;4;3;4;4;4;4;2;4;4;4;4;3;4;1;1;4;3;"El contenido de esta asignatura complementa otras asignaturas que son importantes en mi formación profesional.";"Pese a que prepara las clases, siguen pareciendo muy improvisadas.";1;1103;5;5;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1711;100;110;75;4;4;3;4;4;4;3;4;3;4;4;4;3;4;3;4;2;3;3;3;2;2;1;4;4;"Metodos de estudio para temas vistos en clase";"";1;1109;5;6;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1712;101;110;75;5;4;4;4;4;3;3;3;4;4;3;4;3;3;2;4;3;3;3;3;3;2;2;3;3;"La aplicabilidad y relación con otros campos del conocimiento";"De antemano el profesor programa las salidas pero es importante el compromiso de la oficina de transportes para asegurar el cumplimiento y desarrollo de las prácticas programadas. En 2 ocasiones se cancelaron salidas.";1;1110;5;6;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1713;102;110;75;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;1;4;4;"Un buen dominio del tema y una excelente actitud a la hora de abordar los temas";"Ninguna";1;1145;5;12;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1714;103;110;75;4;4;3;4;4;4;4;4;3;4;4;4;4;4;4;4;3;4;3;4;4;2;2;4;4;"Las practicas complementan la teoría vista en clase";"";1;2451;78;2;1;0;432;1;0;1;"PLANTA";"15/9/1994 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1727;104;99;76;4;3;3;2;4;3;3;3;4;4;3;4;4;2;3;3;3;4;3;3;2;2;2;3;3;"La asignatura cuenta con gran aplicabilidad en mi carrera y futuro profesional. El docente conoce muchisimo en el tema";"Aunque los conocimientos del docente son muy amplios, debe buscarse una forma más ""pedagogica"" de transmitirlos a sus estudiantes";0;63;5;6;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1728;105;99;76;4;4;3;4;4;4;4;3;3;3;2;2;3;3;3;3;3;3;3;2;3;2;2;3;3;"Puntual, responsable. La asignatura es interesante y útil para la vida diaria y profesional";"";0;63;5;6;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1729;106;99;76;4;4;3;4;4;3;4;2;3;3;2;3;3;4;3;4;3;3;2;3;1;2;2;3;3;"";"";0;70;5;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1730;107;99;76;5;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;3;4;4;4;2;2;4;4;"Al profesor se le nota el conocimiento y la pasión por el tema, es muy amable y está dispuesto a resolver dudas.";"Cumplir un pococ mejor con el cronograma del curso";0;71;5;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1731;108;99;76;4;4;4;4;4;4;4;3;3;4;3;4;4;3;4;3;2;3;3;3;3;2;1;4;3;"Es una persona muy amable, que permite la comunicación docente-estudiante y permite el facil acceso al conocimiento dado que sus actividades son muy practicos.";"";0;533;39;6;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1732;109;99;76;4;4;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;4;3;3;2;2;1;4;3;"El apoyo constante a las dudas y aclaraciones que se realizan es bueno y competenete, esta abierto a colaborar e influye en el entusiasmo por aprender";"Organizar un poco mejor el tiempo en el laboratorio.";0;535;39;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1733;110;99;76;5;4;4;4;4;4;4;4;4;4;4;2;4;3;4;4;3;4;4;4;3;2;1;4;4;"Se desarrollan espacios aptos para realizar prácticas";"";0;541;39;11;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1734;111;99;76;4;4;3;3;4;4;4;2;2;3;3;4;3;2;4;3;2;4;4;4;4;2;2;4;3;"Dedica tiempo a explicar los procesos y técnicas implementados en el laboratorio. Adicionalmente muestra interes por el aprendizaje de los estudiantes";"Las tematicas aveces no son claras";1;1115;5;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1735;112;99;76;4;4;4;4;4;4;4;4;4;4;3;3;3;2;4;4;4;4;3;2;1;2;2;4;4;"Sabe mucho y siempre resuelve dudas";"Ninguna";1;1115;5;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1736;113;99;76;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;3;4;3;2;1;4;4;"La materia tiene los elementos para el estudio del suelo y proyectarse para el futuro";"Ninguna";1;1115;5;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1737;114;99;76;3;3;3;1;4;3;4;2;4;3;1;2;3;1;2;3;3;3;3;1;1;2;1;3;3;"Asignatura util para nuestro desarrollo investigativo";"#NAME?";1;1128;5;9;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1738;115;99;76;4;4;3;2;4;3;3;3;4;3;2;4;3;2;3;3;2;4;2;3;1;2;1;3;3;"Los temas que maneja son interesantes, las practicas que promueven son buenas";"Falta un poco de organización en los contenidos de la materia";1;1129;5;9;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1739;116;99;76;4;4;3;3;4;4;4;3;3;3;3;3;1;3;3;3;3;4;2;2;1;2;2;3;3;"Es un docente comprometido con la asignatura y tiene un excelente manejo del tema";"En ocasiones quisiera realizar más actividades de las que se pueden realizar en la asignatura";1;1135;5;10;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1740;117;99;76;5;4;4;4;4;4;4;3;4;3;2;4;4;4;4;4;4;4;2;1;1;2;1;4;3;"CONOCIMIENTO DEL TEMA Y MUY BUEN PLANTEAMIENTO DE LOS DIFERENTES ASPECTOS DE LA MATERIA";"el salon es muy pequeño y aveces incomoda en el desarrollo de las practicas";1;1136;5;10;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1741;118;99;76;4;4;3;2;4;3;4;3;4;4;3;3;4;2;2;4;3;3;4;3;1;2;1;3;3;"Se apropia mucho de los temas de manera tal es explicito y transmite el conocimiento de manera consisa";"Falta un mejor orden con respecto a las tematicas y las practicas realizadas en el curso";1;1741;39;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1742;119;99;76;4;4;4;4;4;4;4;3;3;3;1;2;3;4;4;4;4;4;2;3;2;2;2;4;3;"Paciente y didacta";"";1;1741;39;7;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1743;120;99;76;4;4;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;4;3;3;2;2;2;4;4;"La claridad con la presenta los temas y el acompañamiento brindado";"";1;1743;39;8;1;0;436;1;0;1;"PLANTA";"16/10/1975 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1745;121;36;83;4;4;4;4;4;4;4;4;4;4;4;1;3;4;4;4;4;4;2;3;4;1;1;4;4;"EXPERIENCIA CONOCIMIENTO GUSTO";"DE LA ASIGNATURA EN TEMAS ESPECIFICOS EL TIEMPO CORTO";0;807;64;1;1;0;451;1;0;0;"PLANTA";"10/12/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1748;122;36;83;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;4;4;"LA DOCENTE MARY RUTH GARCIA ES UNA EXCELENTE PROFESIONAL Y DOCENTE. TIENE DOMINIO DE LOS TEMAS Y LO MAS IMPORTANTE LO LLEVA AL CONTEXTO DOCENTE";"LA FALTA DE TIEMPO PARA DESARROLLAR TODAS LAS TEMATICAS. SUGIERO UN SEGUNDO CURSO PARA DARLE CONTINUIDAD A LA ASIGNATURA";0;808;64;2;1;0;451;1;0;0;"PLANTA";"10/12/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1750;123;36;83;4;4;4;4;4;4;4;4;4;4;4;1;3;3;3;4;4;4;2;3;4;1;1;3;4;"";"";1;2339;64;1;1;0;451;1;0;0;"PLANTA";"10/12/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
1753;124;36;83;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;4;4;"EL BUEN MANEJO DEL TEMA Y SU GRAN INTERES POR EL APRENDIZAJE DE CADA ESTUDIANTE";"NINGUNA";1;2340;64;2;1;0;451;1;0;0;"PLANTA";"10/12/1996 0:00:00";"ASOCIADO";"EXCLUSIVA";"BIOLOGIA"
